1	A1BG	1	11167	A1bg	MGI:2152878	NA	NA
49783	SNCA	6622	293	Snca	MGI:1277151	MP:0002873	NA
49784	SNCA	6622	293	Snca	MGI:1277151	MP:0005386	NA
49785	SNCAIP	9627	3987	Sncaip	MGI:1915097	NA	NA
49786	SNCB	6620	2320	Sncb	MGI:1889011	MP:0002873	NA
49787	SNCB	6620	2320	Sncb	MGI:1889011	MP:0010768	NA
49788	SNCB	6620	2320	Sncb	MGI:1889011	MP:0003631	NA
49789	SNCB	6620	2320	Sncb	MGI:1889011	MP:0005376	NA
49790	SNCB	6620	2320	Sncb	MGI:1889011	MP:0005378	NA
49791	SNCG	6623	2322	Sncg	MGI:1298397	MP:0005384	NA
49792	SNCG	6623	2322	Sncg	MGI:1298397	MP:0005376	NA
49793	SNCG	6623	2322	Sncg	MGI:1298397	MP:0003631	NA
49794	SND1	27044	8665	Snd1	MGI:1929266	NA	NA
49795	SNED1	25992	14708	Sned1	MGI:3045960	NA	NA
49796	SNF8	11267	5239	Snf8	MGI:1343161	MP:0010768	NA
49797	SNIP1	79753	110886	Snip1	MGI:2156003	MP:0005376	NA
49798	SNIP1	79753	110886	Snip1	MGI:2156003	MP:0005395	NA
49799	SNIP1	79753	110886	Snip1	MGI:2156003	MP:0005378	NA
49800	SNIP1	79753	110886	Snip1	MGI:2156003	MP:0010771	NA
49801	SNIP1	79753	110886	Snip1	MGI:2156003	MP:0010768	NA
49802	SNIP1	79753	110886	Snip1	MGI:2156003	MP:0005386	NA
49803	SNIP1	79753	110886	Snip1	MGI:2156003	MP:0005391	NA
49804	SNN	8303	81710	Snn	MGI:1276549	NA	NA
49805	SNPH	9751	8817	Snph	MGI:2139270	MP:0005384	NA
49806	SNPH	9751	8817	Snph	MGI:2139270	MP:0010768	NA
49807	SNPH	9751	8817	Snph	MGI:2139270	MP:0005386	NA
49808	SNPH	9751	8817	Snph	MGI:2139270	MP:0003631	NA
49809	SNRK	54861	9797	Snrk	MGI:108104	NA	NA
49810	SNRNP200	23020	5859	Snrnp200	MGI:2444401	MP:0010768	NA
49811	SNRNP200	23020	5859	Snrnp200	MGI:2444401	MP:0005371	NA
49812	SNRNP25	79622	11592	Snrnp25	MGI:1925622	NA	NA
49813	SNRNP27	11017	135794	Snrnp27	MGI:1913868	MP:0005385	NA
49814	SNRNP27	11017	135794	Snrnp27	MGI:1913868	MP:0010768	NA
49815	SNRNP35	11066	31415	Snrnp35	MGI:1923417	NA	NA
49816	SNRNP40	9410	3538	Snrnp40	MGI:1913835	NA	NA
49817	SNRNP48	154007	12191	Snrnp48	MGI:1915047	NA	NA
49818	SNRNP70	6625	20672	Snrnp70	MGI:98341	NA	NA
49819	SNRPA1	6627	2325	Snrpa1	MGI:1916231	NA	NA
49820	SNRPB	6628	134543	Snrpb	MGI:98342	NA	NA
49821	SNRPB2	6629	37728	Snrpb2	MGI:104805	NA	NA
49822	SNRPD1	6632	107532	Snrpd1	MGI:98344	NA	NA
49823	SNRPD2	6633	3381	Snrpd2	MGI:98345	NA	NA
49824	SNRPD3	6634	3078	Snrpd3	MGI:1914582	NA	NA
49825	SNRPE	6635	136765	Gm14284	MGI:3650419	NA	NA
49826	SNRPF	6636	130366	Snrpf	MGI:1917128	NA	NA
49827	SNRPN	6638	68297	Snrpn	MGI:98347	MP:0005386	NA
49828	SNRPN	6638	68297	Snrpn	MGI:98347	MP:0005375	NA
49829	SNRPN	6638	68297	Snrpn	MGI:98347	MP:0005378	NA
49830	SNRPN	6638	68297	Snrpn	MGI:98347	MP:0002873	NA
49831	SNRPN	6638	68297	Snrpn	MGI:98347	MP:0010768	NA
49832	SNRPN	6638	68297	Snrpn	MGI:98347	MP:0005376	NA
49833	SNRPN	6638	68297	Snrpn	MGI:98347	MP:0005384	NA
49834	SNTA1	6640	2331	Snta1	MGI:101772	MP:0003631	NA
49835	SNTA1	6640	2331	Snta1	MGI:101772	MP:0005376	NA
49836	SNTA1	6640	2331	Snta1	MGI:101772	MP:0005386	NA
49837	SNTB1	6641	9618	Sntb1	MGI:101781	NA	NA
49838	SNTB2	6645	4911	Sntb2	MGI:101771	MP:0003631	NA
49839	SNTB2	6645	4911	Sntb2	MGI:101771	MP:0002873	NA
49840	SNTB2	6645	4911	Sntb2	MGI:101771	MP:0005386	NA
49841	SNTG1	54212	56834	Sntg1	MGI:1918346	NA	NA
49842	SNTG2	54221	41298	Sntg2	MGI:1919541	NA	NA
49843	SNTN	132203	52238	Sntn	MGI:3045373	NA	NA
49844	SNU13	4809	3672	Nhp2l1	MGI:893586	NA	NA
49845	SNUPN	10073	4166	Snupn	MGI:1913319	NA	NA
49846	SNURF	8926	36493	Snurf	MGI:1891236	NA	NA
49847	SNW1	22938	56557	Snw1	MGI:1913604	NA	NA
49848	SNX1	6642	99716	Snx1	MGI:1928395	MP:0003631	NA
49849	SNX1	6642	99716	Snx1	MGI:1928395	MP:0005380	NA
49850	SNX1	6642	99716	Snx1	MGI:1928395	MP:0010768	NA
49851	SNX1	6642	99716	Snx1	MGI:1928395	MP:0002873	NA
49852	SNX1	6642	99716	Snx1	MGI:1928395	MP:0005378	NA
49853	SNX10	29887	32171	Snx10	MGI:1919232	NA	NA
49854	SNX11	29916	12568	Snx11	MGI:1921729	NA	NA
49855	SNX12	29934	8351	Snx12	MGI:1919331	MP:0002873	NA
49856	SNX13	23161	41011	Snx13	MGI:2661416	MP:0010768	NA
49857	SNX13	23161	41011	Snx13	MGI:2661416	MP:0005385	NA
49858	SNX13	23161	41011	Snx13	MGI:2661416	MP:0005380	NA
49859	SNX13	23161	41011	Snx13	MGI:2661416	MP:0003631	NA
49860	SNX13	23161	41011	Snx13	MGI:2661416	MP:0005378	NA
49861	SNX14	57231	17823	Snx14	MGI:2155664	NA	NA
49862	SNX15	29907	12294	Snx15	MGI:1916274	NA	NA
49863	SNX16	64089	11169	Snx16	MGI:1921968	NA	NA
49864	SNX17	9784	8838	Snx17	MGI:2387801	MP:0005385	NA
49865	SNX17	9784	8838	Snx17	MGI:2387801	MP:0005391	NA
49866	SNX18	112574	14164	Snx18	MGI:2137642	NA	NA
49867	SNX19	399979	8846	Snx19	MGI:1921581	NA	NA
49868	SNX2	6643	2332	Snx2	MGI:1915054	MP:0005380	NA
49869	SNX2	6643	2332	Snx2	MGI:1915054	MP:0010768	NA
49870	SNX2	6643	2332	Snx2	MGI:1915054	MP:0002873	NA
49871	SNX2	6643	2332	Snx2	MGI:1915054	MP:0005385	NA
49872	SNX2	6643	2332	Snx2	MGI:1915054	MP:0005382	NA
49873	SNX2	6643	2332	Snx2	MGI:1915054	MP:0003631	NA
49874	SNX2	6643	2332	Snx2	MGI:1915054	MP:0005378	NA
49875	SNX20	124460	12399	Snx20	MGI:1918857	MP:0002873	NA
49876	SNX21	90203	43132	Snx21	MGI:1917729	NA	NA
49877	SNX22	79856	11723	Snx22	MGI:2685966	NA	NA
49878	SNX24	28966	8529	Snx24	MGI:1916476	NA	NA
49879	SNX25	83891	23744	Snx25	MGI:2142610	NA	NA
49880	SNX27	81609	12797	Snx27	MGI:1923992	MP:0005378	NA
49881	SNX27	81609	12797	Snx27	MGI:1923992	MP:0005387	NA
49882	SNX27	81609	12797	Snx27	MGI:1923992	MP:0005384	NA
49883	SNX27	81609	12797	Snx27	MGI:1923992	MP:0005381	NA
49884	SNX27	81609	12797	Snx27	MGI:1923992	MP:0005385	NA
49885	SNX27	81609	12797	Snx27	MGI:1923992	MP:0005397	NA
49886	SNX27	81609	12797	Snx27	MGI:1923992	MP:0010768	NA
49887	SNX27	81609	12797	Snx27	MGI:1923992	MP:0005370	NA
49888	SNX29	92017	32706	Snx29	MGI:1921728	MP:0005376	NA
49889	SNX29	92017	32706	Snx29	MGI:1921728	MP:0005397	NA
49890	SNX29	92017	32706	Snx29	MGI:1921728	MP:0005386	NA
49891	SNX3	8724	36144	Snx3	MGI:1860188	NA	NA
49892	SNX30	401548	2811	Snx30	MGI:2443882	NA	NA
49893	SNX31	169166	23551	Snx31	MGI:1913946	NA	NA
49894	SNX32	254122	62637	Snx32	MGI:2444704	NA	NA
49895	SNX33	257364	45165	Snx33	MGI:2443239	NA	NA
49896	SNX4	8723	36143	Snx4	MGI:1916400	NA	NA
49897	SNX5	27131	40944	Snx5	MGI:1916428	MP:0005378	NA
49898	SNX5	27131	40944	Snx5	MGI:1916428	MP:0010771	NA
49899	SNX5	27131	40944	Snx5	MGI:1916428	MP:0005376	NA
49900	SNX5	27131	40944	Snx5	MGI:1916428	MP:0005387	NA
49901	SNX5	27131	40944	Snx5	MGI:1916428	MP:0005388	NA
49902	SNX5	27131	40944	Snx5	MGI:1916428	MP:0001186	NA
49903	SNX5	27131	40944	Snx5	MGI:1916428	MP:0005397	NA
49904	SNX5	27131	40944	Snx5	MGI:1916428	MP:0010768	NA
49905	SNX6	58533	12304	Snx6	MGI:1919433	NA	NA
49906	SNX7	51375	22941	Snx7	MGI:1923811	NA	NA
49907	SNX8	29886	8338	Snx8	MGI:2443816	NA	NA
49908	SNX9	51429	49454	Snx9	MGI:1913866	NA	NA
49909	SOAT1	6646	2333	Soat1	MGI:104665	MP:0005379	NA
49910	SOAT1	6646	2333	Soat1	MGI:104665	MP:0010771	NA
49911	SOAT1	6646	2333	Soat1	MGI:104665	MP:0005387	NA
49912	SOAT1	6646	2333	Soat1	MGI:104665	MP:0005376	NA
49913	SOAT1	6646	2333	Soat1	MGI:104665	MP:0005391	NA
49914	SOAT1	6646	2333	Soat1	MGI:104665	MP:0003631	NA
49915	SOAT1	6646	2333	Soat1	MGI:104665	MP:0002006	NA
49916	SOAT1	6646	2333	Soat1	MGI:104665	MP:0005397	NA
49917	SOAT1	6646	2333	Soat1	MGI:104665	MP:0005385	NA
49918	SOAT1	6646	2333	Soat1	MGI:104665	MP:0005370	NA
49919	SOAT2	8435	68355	Soat2	MGI:1332226	MP:0005376	NA
49920	SOAT2	8435	68355	Soat2	MGI:1332226	MP:0005381	NA
49921	SOAT2	8435	68355	Soat2	MGI:1332226	MP:0005385	NA
49922	SOAT2	8435	68355	Soat2	MGI:1332226	MP:0005370	NA
49923	SOBP	55084	41216	Sobp	MGI:1924427	MP:0005386	NA
49924	SOBP	55084	41216	Sobp	MGI:1924427	MP:0005377	NA
49925	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0005376	NA
49926	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0005369	NA
49927	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0005379	NA
49928	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0002006	NA
49929	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0010771	NA
49930	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0002873	NA
49931	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0010768	NA
49932	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0005389	NA
49933	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0005378	NA
49934	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0005397	NA
49935	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0005385	NA
49936	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0005370	NA
49937	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0005388	NA
49938	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0005367	NA
49939	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0005387	NA
49940	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0005391	NA
49941	SOCS1	8651	2776	Socs1	MGI:1354910	MP:0005381	NA
49942	SOCS2	8835	2880	Socs2	MGI:1201787	MP:0005397	NA
49943	SOCS2	8835	2880	Socs2	MGI:1201787	MP:0005389	NA
49944	SOCS2	8835	2880	Socs2	MGI:1201787	MP:0005388	NA
49945	SOCS2	8835	2880	Socs2	MGI:1201787	MP:0005370	NA
49946	SOCS2	8835	2880	Socs2	MGI:1201787	MP:0005367	NA
49947	SOCS2	8835	2880	Socs2	MGI:1201787	MP:0005390	NA
49948	SOCS2	8835	2880	Socs2	MGI:1201787	MP:0005387	NA
49949	SOCS2	8835	2880	Socs2	MGI:1201787	MP:0005376	NA
49950	SOCS2	8835	2880	Socs2	MGI:1201787	MP:0005381	NA
49951	SOCS2	8835	2880	Socs2	MGI:1201787	MP:0005371	NA
49952	SOCS2	8835	2880	Socs2	MGI:1201787	MP:0005375	NA
49953	SOCS2	8835	2880	Socs2	MGI:1201787	MP:0005379	NA
49954	SOCS2	8835	2880	Socs2	MGI:1201787	MP:0005378	NA
49955	SOCS2	8835	2880	Socs2	MGI:1201787	MP:0010771	NA
49956	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0005390	NA
49957	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0005387	NA
49958	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0005381	NA
49959	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0005375	NA
49960	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0005397	NA
49961	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0005385	NA
49962	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0005378	NA
49963	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0010768	NA
49964	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0010771	NA
49965	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0002873	NA
49966	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0005388	NA
49967	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0005370	NA
49968	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0005386	NA
49969	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0005380	NA
49970	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0005376	NA
49971	SOCS3	9021	2941	Socs3	MGI:1201791	MP:0005384	NA
49972	SOCS4	122809	15442	Socs4	MGI:1914546	NA	NA
49973	SOCS5	9655	10495	Socs5	MGI:2385459	MP:0010771	NA
49974	SOCS5	9655	10495	Socs5	MGI:2385459	MP:0002873	NA
49975	SOCS5	9655	10495	Socs5	MGI:2385459	MP:0005389	NA
49976	SOCS5	9655	10495	Socs5	MGI:2385459	MP:0005379	NA
49977	SOCS6	9306	3120	Socs6	MGI:1924885	MP:0005378	NA
49978	SOCS7	30837	16331	Socs7	MGI:2651588	MP:0005376	NA
49979	SOCS7	30837	16331	Socs7	MGI:2651588	MP:0005382	NA
49980	SOCS7	30837	16331	Socs7	MGI:2651588	MP:0005379	NA
49981	SOCS7	30837	16331	Socs7	MGI:2651588	MP:0005378	NA
49982	SOCS7	30837	16331	Socs7	MGI:2651588	MP:0005385	NA
49983	SOCS7	30837	16331	Socs7	MGI:2651588	MP:0010768	NA
49984	SOCS7	30837	16331	Socs7	MGI:2651588	MP:0005386	NA
49985	SOCS7	30837	16331	Socs7	MGI:2651588	MP:0005390	NA
49986	SOCS7	30837	16331	Socs7	MGI:2651588	MP:0003631	NA
49987	SOD1	6647	392	Sod1	MGI:98351	MP:0005377	NA
49988	SOD1	6647	392	Sod1	MGI:98351	MP:0003631	NA
49989	SOD1	6647	392	Sod1	MGI:98351	MP:0005391	NA
49990	SOD1	6647	392	Sod1	MGI:98351	MP:0005387	NA
49991	SOD1	6647	392	Sod1	MGI:98351	MP:0005390	NA
49992	SOD1	6647	392	Sod1	MGI:98351	MP:0005370	NA
49993	SOD1	6647	392	Sod1	MGI:98351	MP:0005386	NA
49994	SOD1	6647	392	Sod1	MGI:98351	MP:0005389	NA
49995	SOD1	6647	392	Sod1	MGI:98351	MP:0010771	NA
49996	SOD1	6647	392	Sod1	MGI:98351	MP:0010768	NA
49997	SOD1	6647	392	Sod1	MGI:98351	MP:0005385	NA
49998	SOD1	6647	392	Sod1	MGI:98351	MP:0005397	NA
49999	SOD1	6647	392	Sod1	MGI:98351	MP:0005379	NA
50000	SOD1	6647	392	Sod1	MGI:98351	MP:0005369	NA
50001	SOD1	6647	392	Sod1	MGI:98351	MP:0005384	NA
50002	SOD1	6647	392	Sod1	MGI:98351	MP:0005376	NA
50003	SOD2	6648	530	Sod2	MGI:98352	MP:0005375	NA
50004	SOD2	6648	530	Sod2	MGI:98352	MP:0005378	NA
50005	SOD2	6648	530	Sod2	MGI:98352	MP:0010771	NA
50006	SOD2	6648	530	Sod2	MGI:98352	MP:0005367	NA
50007	SOD2	6648	530	Sod2	MGI:98352	MP:0005387	NA
50008	SOD2	6648	530	Sod2	MGI:98352	MP:0005376	NA
50009	SOD2	6648	530	Sod2	MGI:98352	MP:0005384	NA
50010	SOD2	6648	530	Sod2	MGI:98352	MP:0005391	NA
50011	SOD2	6648	530	Sod2	MGI:98352	MP:0005369	NA
50012	SOD2	6648	530	Sod2	MGI:98352	MP:0003631	NA
50013	SOD2	6648	530	Sod2	MGI:98352	MP:0001186	NA
50014	SOD2	6648	530	Sod2	MGI:98352	MP:0002006	NA
50015	SOD2	6648	530	Sod2	MGI:98352	MP:0005397	NA
50016	SOD2	6648	530	Sod2	MGI:98352	MP:0005385	NA
50017	SOD2	6648	530	Sod2	MGI:98352	MP:0010768	NA
50018	SOD2	6648	530	Sod2	MGI:98352	MP:0005386	NA
50019	SOD2	6648	530	Sod2	MGI:98352	MP:0005370	NA
50020	SOD3	6649	2334	Sod3	MGI:103181	MP:0002873	NA
50021	SOD3	6649	2334	Sod3	MGI:103181	MP:0010768	NA
50022	SOD3	6649	2334	Sod3	MGI:103181	MP:0005387	NA
50023	SOD3	6649	2334	Sod3	MGI:103181	MP:0005376	NA
50024	SOD3	6649	2334	Sod3	MGI:103181	MP:0005390	NA
50025	SOGA1	140710	52382	Soga1	MGI:2444575	NA	NA
50026	SOGA3	387104	28227	Soga3	MGI:1914662	NA	NA
50027	SOHLH1	402381	45955	Sohlh1	MGI:2684956	MP:0005389	NA
50028	SOHLH1	402381	45955	Sohlh1	MGI:2684956	MP:0005379	NA
50029	SON	6651	10551	Son	MGI:98353	NA	NA
50030	SORBS1	10580	83252	Sorbs1	MGI:700014	MP:0005397	NA
50031	SORBS1	10580	83252	Sorbs1	MGI:700014	MP:0005376	NA
50032	SORBS1	10580	83252	Sorbs1	MGI:700014	MP:0005387	NA
50033	SORBS1	10580	83252	Sorbs1	MGI:700014	MP:0005375	NA
50034	SORBS2	8470	83295	Sorbs2	MGI:1924574	MP:0005376	NA
50035	SORBS2	8470	83295	Sorbs2	MGI:1924574	MP:0005397	NA
50036	SORBS2	8470	83295	Sorbs2	MGI:1924574	MP:0005385	NA
50037	SORBS2	8470	83295	Sorbs2	MGI:1924574	MP:0005391	NA
50038	SORBS3	10174	4218	Sorbs3	MGI:700013	MP:0005384	NA
50039	SORBS3	10174	4218	Sorbs3	MGI:700013	MP:0005376	NA
50040	SORCS1	114815	10967	Sorcs1	MGI:1929666	MP:0005376	NA
50041	SORCS1	114815	10967	Sorcs1	MGI:1929666	MP:0003631	NA
50042	SORCS2	57537	56899	Sorcs2	MGI:1932289	MP:0005376	NA
50043	SORCS2	57537	56899	Sorcs2	MGI:1932289	MP:0003631	NA
50044	SORCS2	57537	56899	Sorcs2	MGI:1932289	MP:0005386	NA
50045	SORCS3	22986	8986	Sorcs3	MGI:1913923	MP:0005386	NA
50046	SORCS3	22986	8986	Sorcs3	MGI:1913923	MP:0003631	NA
50047	SORD	6652	56080	Sord	MGI:98266	MP:0002873	NA
50048	SORD	6652	56080	Sord	MGI:98266	MP:0005391	NA
50049	SORD	6652	56080	Sord	MGI:98266	MP:0005376	NA
50050	SORL1	6653	2336	Sorl1	MGI:1202296	MP:0003631	NA
50051	SORL1	6653	2336	Sorl1	MGI:1202296	MP:0005386	NA
50052	SORL1	6653	2336	Sorl1	MGI:1202296	MP:0005385	NA
50053	SORL1	6653	2336	Sorl1	MGI:1202296	MP:0005369	NA
50054	SORL1	6653	2336	Sorl1	MGI:1202296	MP:0005376	NA
50055	SORT1	6272	136097	Sort1	MGI:1338015	MP:0005384	NA
50056	SORT1	6272	136097	Sort1	MGI:1338015	MP:0005387	NA
50057	SORT1	6272	136097	Sort1	MGI:1338015	MP:0005376	NA
50058	SORT1	6272	136097	Sort1	MGI:1338015	MP:0003631	NA
50059	SORT1	6272	136097	Sort1	MGI:1338015	MP:0005369	NA
50060	SORT1	6272	136097	Sort1	MGI:1338015	MP:0005391	NA
50061	SORT1	6272	136097	Sort1	MGI:1338015	MP:0010768	NA
50062	SORT1	6272	136097	Sort1	MGI:1338015	MP:0005385	NA
50063	SOS1	6654	4117	Sos1	MGI:98354	MP:0005380	NA
50064	SOS1	6654	4117	Sos1	MGI:98354	MP:0005385	NA
50065	SOS1	6654	4117	Sos1	MGI:98354	MP:0005397	NA
50066	SOS1	6654	4117	Sos1	MGI:98354	MP:0010768	NA
50067	SOS1	6654	4117	Sos1	MGI:98354	MP:0005369	NA
50068	SOS1	6654	4117	Sos1	MGI:98354	MP:0005381	NA
50069	SOS1	6654	4117	Sos1	MGI:98354	MP:0003631	NA
50070	SOS1	6654	4117	Sos1	MGI:98354	MP:0005382	NA
50071	SOS1	6654	4117	Sos1	MGI:98354	MP:0005391	NA
50072	SOS1	6654	4117	Sos1	MGI:98354	MP:0005376	NA
50073	SOS1	6654	4117	Sos1	MGI:98354	MP:0005387	NA
50074	SOS1	6654	4117	Sos1	MGI:98354	MP:0005384	NA
50075	SOS1	6654	4117	Sos1	MGI:98354	MP:0005390	NA
50076	SOS1	6654	4117	Sos1	MGI:98354	MP:0005378	NA
50077	SOS1	6654	4117	Sos1	MGI:98354	MP:0010771	NA
50078	SOS1	6654	4117	Sos1	MGI:98354	MP:0005379	NA
50079	SOS2	6655	38253	Sos2	MGI:98355	MP:0002873	NA
50080	SOST	50964	11542	Sost	MGI:1921749	MP:0002873	NA
50081	SOST	50964	11542	Sost	MGI:1921749	MP:0005390	NA
50082	SOST	50964	11542	Sost	MGI:1921749	MP:0005376	NA
50083	SOST	50964	11542	Sost	MGI:1921749	MP:0005371	NA
50084	SOST	50964	11542	Sost	MGI:1921749	MP:0005378	NA
50085	SOSTDC1	25928	9154	Sostdc1	MGI:1913292	MP:0005378	NA
50086	SOSTDC1	25928	9154	Sostdc1	MGI:1913292	MP:0005382	NA
50087	SOSTDC1	25928	9154	Sostdc1	MGI:1913292	MP:0005381	NA
50088	SOSTDC1	25928	9154	Sostdc1	MGI:1913292	MP:0003631	NA
50089	SOSTDC1	25928	9154	Sostdc1	MGI:1913292	MP:0005367	NA
50090	SOSTDC1	25928	9154	Sostdc1	MGI:1913292	MP:0005390	NA
50091	SOSTDC1	25928	9154	Sostdc1	MGI:1913292	MP:0005376	NA
50092	SOSTDC1	25928	9154	Sostdc1	MGI:1913292	MP:0005387	NA
50093	SOSTDC1	25928	9154	Sostdc1	MGI:1913292	MP:0005384	NA
50094	SOSTDC1	25928	9154	Sostdc1	MGI:1913292	MP:0005385	NA
50095	SOSTDC1	25928	9154	Sostdc1	MGI:1913292	MP:0010768	NA
50096	SOWAHA	134548	18488	Sowaha	MGI:2687280	NA	NA
50097	SOWAHB	345079	18429	Sowahb	MGI:1925338	MP:0003631	NA
50098	SOWAHB	345079	18429	Sowahb	MGI:1925338	MP:0005380	NA
50099	SOWAHC	65124	49723	Sowahc	MGI:3606051	NA	NA
50100	SOWAHD	347454	18356	Sowahd	MGI:3045274	NA	NA
50101	SOX1	6656	133765	Sox1	MGI:98357	MP:0005384	NA
50102	SOX1	6656	133765	Sox1	MGI:98357	MP:0005369	NA
50103	SOX1	6656	133765	Sox1	MGI:98357	MP:0010768	NA
50104	SOX1	6656	133765	Sox1	MGI:98357	MP:0005378	NA
50105	SOX1	6656	133765	Sox1	MGI:98357	MP:0005386	NA
50106	SOX1	6656	133765	Sox1	MGI:98357	MP:0005380	NA
50107	SOX1	6656	133765	Sox1	MGI:98357	MP:0005387	NA
50108	SOX1	6656	133765	Sox1	MGI:98357	MP:0005391	NA
50109	SOX1	6656	133765	Sox1	MGI:98357	MP:0003631	NA
50110	SOX10	6663	5055	Sox10	MGI:98358	MP:0005380	NA
50111	SOX10	6663	5055	Sox10	MGI:98358	MP:0005386	NA
50112	SOX10	6663	5055	Sox10	MGI:98358	MP:0005388	NA
50113	SOX10	6663	5055	Sox10	MGI:98358	MP:0002873	NA
50114	SOX10	6663	5055	Sox10	MGI:98358	MP:0010768	NA
50115	SOX10	6663	5055	Sox10	MGI:98358	MP:0001186	NA
50116	SOX10	6663	5055	Sox10	MGI:98358	MP:0005371	NA
50117	SOX10	6663	5055	Sox10	MGI:98358	MP:0003631	NA
50118	SOX10	6663	5055	Sox10	MGI:98358	MP:0005381	NA
50119	SOX10	6663	5055	Sox10	MGI:98358	MP:0005384	NA
50120	SOX10	6663	5055	Sox10	MGI:98358	MP:0005376	NA
50121	SOX10	6663	5055	Sox10	MGI:98358	MP:0010771	NA
50122	SOX10	6663	5055	Sox10	MGI:98358	MP:0005378	NA
50123	SOX10	6663	5055	Sox10	MGI:98358	MP:0005379	NA
50124	SOX11	6664	37733	Sox11	MGI:98359	MP:0005379	NA
50125	SOX11	6664	37733	Sox11	MGI:98359	MP:0005378	NA
50126	SOX11	6664	37733	Sox11	MGI:98359	MP:0010771	NA
50127	SOX11	6664	37733	Sox11	MGI:98359	MP:0005390	NA
50128	SOX11	6664	37733	Sox11	MGI:98359	MP:0005376	NA
50129	SOX11	6664	37733	Sox11	MGI:98359	MP:0005387	NA
50130	SOX11	6664	37733	Sox11	MGI:98359	MP:0005384	NA
50131	SOX11	6664	37733	Sox11	MGI:98359	MP:0005382	NA
50132	SOX11	6664	37733	Sox11	MGI:98359	MP:0005391	NA
50133	SOX11	6664	37733	Sox11	MGI:98359	MP:0005381	NA
50134	SOX11	6664	37733	Sox11	MGI:98359	MP:0005371	NA
50135	SOX11	6664	37733	Sox11	MGI:98359	MP:0003631	NA
50136	SOX11	6664	37733	Sox11	MGI:98359	MP:0005385	NA
50137	SOX11	6664	37733	Sox11	MGI:98359	MP:0005397	NA
50138	SOX11	6664	37733	Sox11	MGI:98359	MP:0002873	NA
50139	SOX11	6664	37733	Sox11	MGI:98359	MP:0010768	NA
50140	SOX11	6664	37733	Sox11	MGI:98359	MP:0005388	NA
50141	SOX11	6664	37733	Sox11	MGI:98359	MP:0005380	NA
50142	SOX12	6666	5057	Sox12	MGI:98360	MP:0005390	NA
50143	SOX12	6666	5057	Sox12	MGI:98360	MP:0005387	NA
50144	SOX12	6666	5057	Sox12	MGI:98360	MP:0005382	NA
50145	SOX12	6666	5057	Sox12	MGI:98360	MP:0003631	NA
50146	SOX12	6666	5057	Sox12	MGI:98360	MP:0005371	NA
50147	SOX12	6666	5057	Sox12	MGI:98360	MP:0005397	NA
50148	SOX12	6666	5057	Sox12	MGI:98360	MP:0005385	NA
50149	SOX12	6666	5057	Sox12	MGI:98360	MP:0002873	NA
50150	SOX12	6666	5057	Sox12	MGI:98360	MP:0005380	NA
50151	SOX13	9580	4159	Sox13	MGI:98361	MP:0005378	NA
50152	SOX13	9580	4159	Sox13	MGI:98361	MP:0005387	NA
50153	SOX13	9580	4159	Sox13	MGI:98361	MP:0005390	NA
50154	SOX13	9580	4159	Sox13	MGI:98361	MP:0005371	NA
50155	SOX13	9580	4159	Sox13	MGI:98361	MP:0005397	NA
50156	SOX13	9580	4159	Sox13	MGI:98361	MP:0005385	NA
50157	SOX14	8403	31224	Sox14	MGI:98362	NA	NA
50158	SOX15	6665	74586	Sox15	MGI:98363	MP:0005369	NA
50159	SOX15	6665	74586	Sox15	MGI:98363	MP:0002873	NA
50160	SOX17	64321	7948	Sox17	MGI:107543	MP:0005387	NA
50161	SOX17	64321	7948	Sox17	MGI:107543	MP:0005381	NA
50162	SOX17	64321	7948	Sox17	MGI:107543	MP:0005379	NA
